70.5,9,2004,9,20,3,29.98,-78.126,35.372,1007.9
71,9,2004,9,20,6,29,-78.5,35,1008
71.5,9,2004,9,20,9,28.191,-78.634,33.001,1008.5
72,9,2004,9,20,12,27.5,-78.7,30,1009
72.5,9,2004,9,20,15,26.867,-78.861,26.998,1009.1
73,9,2004,9,20,18,26.4,-79.1,25,1009
73.5,9,2004,9,20,21,26.189,-79.372,24.632,1009
74,9,2004,9,21,0,26.1,-79.7,25,1009
74.5,9,2004,9,21,3,25.989,-80.113,25.099,1009
75,9,2004,9,21,6,25.9,-80.6,25,1009
75.5,9,2004,9,21,9,25.881,-81.139,24.972,1008.9
76,9,2004,9,21,12,25.8,-81.7,25,1009
76.5,9,2004,9,21,15,25.537,-82.257,25.014,1009.5
77,9,2004,9,21,18,25.2,-82.8,25,1010
77.5,9,2004,9,21,21,24.932,-83.36,24.974,1010.1
78,9,2004,9,22,0,24.8,-84.1,25,1010
78.5,9,2004,9,22,3,24.845,-85.118,25.09,1009.9
79,9,2004,9,22,6,25.1,-86.1,25,1010
79.5,9,2004,9,22,9,25.549,-86.757,24.665,1010.2
80,9,2004,9,22,12,26,-87.3,25,1010
80.5,9,2004,9,22,15,26.285,-87.967,26.876,1009.2
81,9,2004,9,22,18,26.5,-88.6,30,1008
81.5,9,2004,9,22,21,26.774,-89.039,33.457,1007
82,9,2004,9,23,0,27.1,-89.5,35,1007
82.5,9,2004,9,23,3,27.458,-90.202,33.67,1008
83,9,2004,9,23,6,27.9,-91,35,1007
83.5,9,2004,9,23,9,28.443,-91.689,43.114,1002
84,9,2004,9,23,12,28.9,-92.2,50,998
84.5,9,2004,9,23,15,29.107,-92.516,47.623,999.69
85,9,2004,9,23,18,29.2,-92.7,40,1003
85.5,9,2004,9,23,21,29.355,-92.859,33.268,1003.4
86,9,2004,9,24,0,29.6,-93.2,30,1003
86.5,9,2004,9,24,3,29.897,-93.81,29.931,1004.9
87,9,2004,9,24,6,30.1,-94.2,25,1009
